cod_pedido,cod_representante,cod_empleado,cod_pedido_tipo,cod_pedido_estado,fecha_registro,cod_ticket
7833,927,309,V,P,2020-02-16,7833
7834,196,108,A,R,2023-04-21,7834
7835,269,243,V,A,2021-07-14,7835
7836,283,200,A,P,2021-09-26,7836
7837,449,518,A,R,2019-02-18,7837
7838,453,729,A,A,2022-07-16,7838
7839,571,233,V,P,2023-04-11,7839
7840,202,137,V,F,2020-05-05,7840
7841,255,337,V,F,2019-11-03,7841
7842,318,672,A,P,2021-10-08,7842
7843,303,193,V,R,2024-04-10,7843
7844,545,739,A,R,2024-04-04,7844
7845,962,793,A,A,2023-11-09,7845
7846,406,142,A,P,2023-09-18,7846
7847,90,311,V,R,2019-09-29,7847
7848,335,523,A,A,2021-04-17,7848
7849,271,210,V,A,2021-06-15,7849
7850,673,542,V,A,2021-08-04,7850
7851,454,644,V,R,2024-03-21,7851
7852,474,826,A,P,2023-02-22,7852
7853,997,260,V,R,2023-02-10,7853
7854,110,550,A,F,2023-12-15,7854
7855,687,814,A,R,2019-10-05,7855
7856,503,456,A,A,2021-01-14,7856
7857,343,126,A,R,2022-02-09,7857
7858,893,183,A,F,2020-12-19,7858
7859,78,834,V,A,2020-10-25,7859
7860,675,745,V,P,2019-09-29,7860
7861,729,803,V,A,2021-04-23,7861
7862,162,126,A,A,2019-02-24,7862
7863,832,111,A,P,2022-09-08,7863
7864,408,597,A,P,2024-05-28,7864
7865,348,683,V,R,2019-09-15,7865
7866,30,750,A,A,2021-11-23,7866
7867,683,765,V,A,2020-01-26,7867
7868,916,512,V,A,2023-08-13,7868
7869,327,976,V,R,2022-06-15,7869
7870,260,802,A,F,2021-11-14,7870
7871,32,815,V,F,2021-08-04,7871
7872,365,984,A,A,2020-03-02,7872
7873,909,4,A,A,2023-02-13,7873
7874,840,999,A,R,2022-05-22,7874
7875,935,39,V,F,2021-03-29,7875
7876,172,536,V,P,2019-12-19,7876
7877,314,190,V,R,2021-07-16,7877
7878,994,957,V,P,2020-11-05,7878
7879,350,844,V,A,2019-02-18,7879
7880,846,882,A,R,2019-07-19,7880
7881,943,491,V,A,2022-01-07,7881
7882,690,755,A,P,2019-03-11,7882
7883,454,30,V,P,2022-09-29,7883
7884,344,711,A,P,2022-04-17,7884
7885,403,734,A,R,2020-08-28,7885
7886,399,478,V,A,2019-05-21,7886
7887,631,873,A,F,2023-02-28,7887
7888,73,776,V,F,2019-11-02,7888
7889,636,964,A,R,2023-09-18,7889
7890,180,158,V,P,2022-05-06,7890
7891,620,23,V,P,2023-06-29,7891
7892,360,555,V,A,2020-06-14,7892
7893,566,215,A,F,2022-10-06,7893
7894,541,666,A,R,2022-09-24,7894
7895,685,319,V,A,2021-04-13,7895
7896,451,522,A,F,2019-10-04,7896
7897,540,682,A,P,2022-04-30,7897
7898,257,546,A,P,2021-07-25,7898
7899,720,764,A,R,2022-03-24,7899
7900,27,426,V,R,2020-02-24,7900
7901,537,460,A,A,2020-01-22,7901
7902,228,161,A,A,2020-10-18,7902
7903,687,967,V,A,2023-02-12,7903
7904,840,456,A,P,2022-01-24,7904
7905,359,748,V,F,2021-10-29,7905
7906,842,893,A,P,2019-08-30,7906
7907,678,720,A,A,2020-03-23,7907
7908,52,668,A,F,2022-07-30,7908
7909,763,412,V,P,2022-10-04,7909
7910,560,925,A,R,2023-01-22,7910
7911,384,120,A,R,2019-07-02,7911
7912,933,110,A,R,2022-07-10,7912
7913,797,618,A,R,2023-02-24,7913
7914,181,15,A,R,2023-06-12,7914
7915,294,484,A,F,2019-09-30,7915
7916,621,419,V,A,2022-08-09,7916
7917,419,44,A,R,2020-09-30,7917
7918,292,863,V,A,2023-06-01,7918
7919,268,666,V,P,2019-08-29,7919
7920,542,582,A,R,2019-11-06,7920
7921,592,642,A,P,2020-02-01,7921
7922,634,54,V,P,2022-01-31,7922
7923,615,675,A,P,2020-12-03,7923
7924,341,486,A,P,2021-12-17,7924
7925,326,136,A,F,2020-04-12,7925
7926,646,232,V,A,2019-07-01,7926
7927,663,409,A,A,2023-02-10,7927
7928,933,840,V,A,2019-06-03,7928
7929,391,85,V,R,2019-11-13,7929
7930,544,248,A,P,2021-01-16,7930
7931,456,936,V,R,2019-07-10,7931
7932,203,84,V,A,2021-05-30,7932
7933,317,473,A,F,2019-06-30,7933
7934,579,2,A,R,2020-06-01,7934
7935,457,64,V,A,2021-10-07,7935
7936,569,978,V,A,2022-01-10,7936
7937,183,366,V,R,2020-01-21,7937
7938,142,668,V,F,2021-06-12,7938
7939,829,341,V,F,2022-04-27,7939
7940,104,864,A,A,2021-06-28,7940
7941,682,921,A,R,2020-07-17,7941
7942,535,864,A,P,2022-02-20,7942
7943,725,557,A,A,2023-08-17,7943
7944,283,515,A,R,2019-01-02,7944
7945,149,694,V,A,2019-12-23,7945
7946,596,344,A,P,2021-04-11,7946
7947,890,244,A,F,2022-07-12,7947
7948,128,523,A,R,2021-04-02,7948
7949,435,900,A,R,2021-11-30,7949
7950,666,25,A,P,2019-03-14,7950
7951,711,955,A,P,2023-04-09,7951
7952,26,7,A,F,2020-07-02,7952
7953,247,896,A,P,2020-01-21,7953
7954,718,960,A,R,2020-10-16,7954
7955,8,98,V,P,2019-12-20,7955
7956,168,660,V,P,2023-12-21,7956
7957,281,177,V,F,2022-12-19,7957
7958,541,627,V,P,2024-04-17,7958
7959,8,650,A,R,2023-02-10,7959
7960,657,713,V,A,2021-09-04,7960
7961,688,138,A,P,2022-02-28,7961
7962,926,798,A,A,2019-06-17,7962
7963,807,15,V,R,2022-07-07,7963
7964,826,908,A,R,2022-01-15,7964
7965,863,881,V,P,2019-11-09,7965
7966,391,261,V,A,2022-10-06,7966
7967,234,60,A,A,2022-07-10,7967
7968,149,118,V,R,2019-04-01,7968
7969,776,529,A,A,2019-06-24,7969
7970,184,730,V,R,2020-06-13,7970
7971,771,293,V,R,2019-08-27,7971
7972,198,602,V,A,2019-12-12,7972
7973,428,209,V,A,2019-12-04,7973
7974,375,105,V,F,2019-05-19,7974
7975,295,902,A,F,2022-07-03,7975
7976,638,507,A,P,2022-03-02,7976
7977,817,113,A,P,2024-01-29,7977
7978,861,318,V,P,2022-02-14,7978
7979,831,387,A,F,2019-01-09,7979
7980,745,138,A,R,2021-12-05,7980
7981,473,293,V,R,2019-07-10,7981
7982,170,36,V,A,2024-02-28,7982
7983,925,803,V,P,2021-10-26,7983
7984,331,773,A,P,2022-05-22,7984
7985,93,8,A,P,2020-01-10,7985
7986,401,155,V,R,2022-11-20,7986
7987,344,975,A,R,2019-07-22,7987
7988,666,67,V,R,2020-04-06,7988
7989,951,939,A,F,2023-07-22,7989
7990,799,920,V,R,2020-02-04,7990
7991,965,603,A,A,2023-12-07,7991
7992,367,446,V,A,2022-03-07,7992
7993,486,355,A,P,2021-08-12,7993
7994,287,944,A,F,2020-08-16,7994
7995,632,631,V,R,2021-12-18,7995
7996,741,562,A,A,2023-04-02,7996
7997,902,840,A,F,2020-05-14,7997
7998,402,408,V,R,2019-02-09,7998
7999,935,130,A,F,2024-03-31,7999
8000,774,953,V,P,2021-11-12,8000
8001,507,851,A,R,2020-12-16,8001
8002,872,544,V,R,2019-02-26,8002
8003,115,724,A,A,2024-01-28,8003
8004,797,609,V,R,2019-05-09,8004
8005,505,298,V,R,2019-09-08,8005
8006,318,669,A,R,2023-11-13,8006
8007,527,900,A,A,2022-01-31,8007
8008,196,665,A,R,2023-04-25,8008
8009,35,80,V,P,2020-10-29,8009
8010,313,137,V,R,2019-03-05,8010
8011,393,160,V,A,2021-09-13,8011
8012,905,590,V,F,2020-01-29,8012
8013,511,936,A,A,2020-07-31,8013
8014,729,922,V,R,2021-05-09,8014
8015,660,346,A,F,2020-03-26,8015
8016,520,956,A,P,2021-03-19,8016
8017,462,227,A,R,2024-03-23,8017
8018,506,570,V,P,2021-10-17,8018
8019,803,502,V,P,2021-10-31,8019
8020,757,279,A,F,2020-02-29,8020
8021,171,346,A,F,2020-08-31,8021
8022,477,666,A,P,2021-07-15,8022
8023,675,192,V,R,2019-09-26,8023
8024,374,868,A,R,2020-01-31,8024
8025,471,502,A,R,2020-03-24,8025
8026,482,30,V,F,2019-03-25,8026
8027,792,623,V,F,2022-12-05,8027
8028,67,359,V,R,2021-09-12,8028
8029,893,724,V,A,2019-07-31,8029
8030,558,841,A,A,2021-05-19,8030
8031,228,634,A,A,2021-08-08,8031
8032,481,400,A,R,2019-12-24,8032
8033,774,810,V,R,2023-11-07,8033
8034,176,269,V,A,2023-09-09,8034
8035,496,834,A,A,2022-06-29,8035
8036,368,612,V,A,2023-05-31,8036
8037,101,160,V,A,2021-02-13,8037
8038,486,278,V,A,2021-08-10,8038
8039,775,461,A,R,2023-08-01,8039
8040,762,477,V,P,2023-05-22,8040
8041,731,932,A,A,2021-12-15,8041
8042,57,736,V,A,2023-02-27,8042
8043,897,586,V,R,2021-02-15,8043
8044,744,906,A,P,2021-06-14,8044
8045,220,473,A,F,2020-12-14,8045
8046,893,81,V,F,2022-10-21,8046
8047,623,429,A,R,2023-01-06,8047
8048,24,142,A,F,2021-05-08,8048
8049,307,125,V,F,2023-12-26,8049
8050,771,8,V,P,2022-06-26,8050
8051,827,880,V,A,2019-06-27,8051
8052,5,847,A,F,2019-10-04,8052
8053,513,12,V,A,2024-01-20,8053
8054,340,260,V,P,2022-04-05,8054
8055,644,112,V,P,2024-04-09,8055
8056,323,227,V,P,2019-11-30,8056
8057,403,847,V,F,2021-03-16,8057
8058,591,18,V,A,2020-11-28,8058
8059,728,519,V,R,2024-04-24,8059
8060,620,670,V,P,2022-07-22,8060
8061,860,237,V,F,2024-04-16,8061
8062,104,137,V,R,2020-03-09,8062
8063,268,112,A,R,2024-01-14,8063
8064,214,529,V,R,2020-08-12,8064
8065,907,331,V,A,2020-03-05,8065
8066,536,769,V,R,2022-12-24,8066
8067,402,81,V,P,2020-08-07,8067
8068,220,60,V,P,2021-02-26,8068
8069,388,379,A,R,2020-11-14,8069
8070,662,61,V,A,2024-03-25,8070
8071,785,607,A,R,2019-12-07,8071
8072,989,248,V,R,2021-01-18,8072
8073,587,797,A,A,2020-08-16,8073
8074,902,346,V,F,2019-11-15,8074
8075,194,158,A,P,2020-11-02,8075
8076,126,596,A,P,2024-02-03,8076
8077,985,226,V,P,2022-10-06,8077
8078,82,30,A,F,2023-12-29,8078
8079,8,285,A,A,2023-07-10,8079
8080,78,829,A,P,2021-10-03,8080
8081,876,211,A,P,2019-05-22,8081
8082,76,497,A,A,2020-04-15,8082
8083,934,429,V,A,2019-02-07,8083
8084,424,296,V,A,2021-11-27,8084
8085,268,359,A,P,2020-12-02,8085
8086,240,179,A,A,2023-01-03,8086
8087,569,474,V,R,2019-08-07,8087
8088,695,19,A,A,2021-09-15,8088
8089,86,132,A,P,2020-08-21,8089
8090,863,628,A,F,2022-05-29,8090
8091,734,420,A,F,2019-05-26,8091
8092,248,7,A,F,2023-06-20,8092
8093,163,616,V,F,2023-02-27,8093
8094,315,837,V,R,2019-10-02,8094
8095,239,14,V,R,2019-12-02,8095
8096,66,771,V,R,2021-01-14,8096
8097,25,420,V,F,2023-05-06,8097
8098,498,144,A,F,2019-02-05,8098
8099,478,495,V,F,2022-03-20,8099
8100,565,558,A,F,2022-07-14,8100
8101,533,882,V,P,2021-06-21,8101
8102,819,979,A,P,2023-12-18,8102
8103,223,48,A,R,2023-08-11,8103
8104,895,844,A,R,2022-10-21,8104
8105,479,535,A,A,2023-01-02,8105
8106,152,409,V,F,2020-07-10,8106
8107,187,106,V,R,2020-11-24,8107
8108,704,384,A,R,2021-11-08,8108
8109,800,519,V,P,2019-09-08,8109
8110,19,582,A,A,2023-04-18,8110
8111,637,597,A,F,2022-07-14,8111
8112,249,960,A,F,2024-04-05,8112
8113,776,909,V,A,2022-03-10,8113
8114,406,870,V,F,2023-11-04,8114
8115,901,969,V,A,2021-08-14,8115
8116,522,584,V,A,2019-11-29,8116
8117,182,844,A,R,2021-03-20,8117
8118,853,25,V,R,2019-08-02,8118
8119,198,528,V,A,2024-02-01,8119
8120,419,816,A,R,2022-08-14,8120
8121,157,998,V,F,2019-06-25,8121
8122,424,981,A,A,2021-06-13,8122
8123,210,968,A,P,2022-04-28,8123
8124,987,825,V,R,2023-11-21,8124
8125,366,944,A,F,2024-04-26,8125
8126,763,635,A,A,2023-11-12,8126
8127,803,395,V,F,2019-10-24,8127
8128,351,627,A,R,2022-11-09,8128
8129,907,540,V,R,2024-02-16,8129
8130,604,480,V,F,2023-02-03,8130
8131,793,673,V,A,2023-06-16,8131
8132,939,726,V,R,2022-04-25,8132
8133,460,912,A,R,2021-06-12,8133
8134,525,828,V,R,2019-08-20,8134
8135,737,821,V,R,2023-11-08,8135
8136,616,47,V,F,2021-02-05,8136
8137,932,149,A,R,2023-04-17,8137
8138,819,418,A,R,2019-05-16,8138
8139,20,187,A,A,2021-04-27,8139
8140,757,467,V,F,2019-01-30,8140
8141,501,936,A,R,2022-12-21,8141
8142,958,315,A,F,2019-03-31,8142
8143,543,875,A,F,2020-06-26,8143
8144,283,179,A,R,2021-11-23,8144
8145,677,752,A,F,2021-01-27,8145
8146,332,408,A,P,2021-11-11,8146
8147,879,759,A,R,2021-01-05,8147
8148,656,412,A,R,2022-07-26,8148
8149,991,611,V,F,2020-10-22,8149
8150,23,736,A,P,2020-12-24,8150
8151,322,794,V,A,2020-01-31,8151
8152,630,637,V,F,2022-12-23,8152
8153,713,914,V,P,2022-02-12,8153
8154,231,677,V,A,2023-12-06,8154
8155,474,142,A,R,2019-08-23,8155
8156,683,494,A,F,2022-08-13,8156
8157,464,443,A,A,2020-12-19,8157
8158,724,426,A,A,2019-02-06,8158
8159,165,275,V,R,2021-07-08,8159
8160,925,945,A,R,2020-04-27,8160
8161,261,756,V,P,2023-12-15,8161
8162,747,747,A,F,2024-05-22,8162
8163,300,609,V,A,2020-07-04,8163
8164,232,856,V,A,2021-08-03,8164
8165,951,450,A,P,2019-10-19,8165
8166,285,783,V,P,2022-01-20,8166
8167,962,767,V,A,2020-09-03,8167
8168,336,539,V,P,2023-10-26,8168
8169,101,540,V,P,2024-05-13,8169
8170,425,609,A,P,2020-03-08,8170
8171,915,99,V,A,2022-05-14,8171
8172,681,853,V,P,2023-09-05,8172
8173,45,853,A,R,2021-06-20,8173
8174,750,397,A,A,2024-02-25,8174
8175,428,907,V,F,2022-02-24,8175
8176,425,348,V,R,2019-07-01,8176
8177,379,31,V,P,2019-11-29,8177
8178,150,547,A,A,2019-12-09,8178
8179,175,585,V,A,2023-11-26,8179
8180,105,922,V,R,2019-12-29,8180
8181,984,177,A,R,2020-12-23,8181
8182,801,104,A,R,2021-02-08,8182
8183,841,67,A,F,2022-05-22,8183
8184,335,773,V,R,2024-04-25,8184
8185,543,542,A,F,2023-03-17,8185
8186,614,397,V,A,2021-02-12,8186
8187,486,31,A,F,2020-01-12,8187
8188,59,352,A,P,2021-07-30,8188
8189,928,811,A,A,2020-04-12,8189
8190,93,545,V,P,2019-11-17,8190
8191,539,793,V,P,2023-05-10,8191
8192,59,89,V,F,2023-11-29,8192
8193,781,740,V,F,2022-06-07,8193
8194,783,163,V,F,2021-04-02,8194
8195,39,335,V,P,2021-08-12,8195
8196,38,439,A,A,2022-02-25,8196
8197,168,60,V,P,2021-05-19,8197
8198,783,805,V,P,2022-12-04,8198
8199,109,412,V,P,2020-11-03,8199
8200,920,884,A,R,2020-06-18,8200
8201,211,925,A,F,2023-08-07,8201
8202,618,417,V,R,2023-09-24,8202
8203,642,340,V,R,2021-09-14,8203
8204,56,879,A,R,2022-11-16,8204
8205,143,379,V,F,2023-01-26,8205
8206,343,15,V,P,2021-10-08,8206
8207,182,275,A,A,2021-02-05,8207
8208,73,971,V,P,2021-03-11,8208
8209,856,759,A,F,2019-10-26,8209
8210,654,981,A,R,2021-08-23,8210
8211,901,898,V,R,2021-04-22,8211
8212,665,721,V,F,2019-11-19,8212
8213,574,456,A,A,2022-06-26,8213
8214,301,677,V,A,2022-01-01,8214
8215,311,352,A,A,2019-09-11,8215
8216,290,258,A,F,2019-04-12,8216
8217,57,724,V,R,2023-12-28,8217
8218,521,649,V,F,2019-08-19,8218
8219,115,178,A,F,2020-09-01,8219
8220,973,466,V,R,2022-11-04,8220
8221,244,880,V,R,2020-06-27,8221
8222,302,615,V,P,2021-04-18,8222
8223,103,758,V,F,2019-01-07,8223
8224,204,757,A,A,2022-08-01,8224
8225,739,501,A,R,2023-08-19,8225
8226,853,520,V,A,2021-03-10,8226
8227,255,877,A,P,2019-04-09,8227
8228,149,406,V,F,2019-06-17,8228
8229,491,265,A,F,2019-04-25,8229
8230,502,66,A,P,2021-08-09,8230
8231,504,758,A,P,2019-06-07,8231
8232,550,490,A,A,2023-09-28,8232
8233,21,339,A,P,2019-08-14,8233
8234,9,858,A,A,2023-06-21,8234
8235,933,978,A,R,2020-06-30,8235
8236,859,483,V,P,2023-07-16,8236
8237,888,885,A,A,2019-01-05,8237
8238,338,714,A,P,2021-05-19,8238
8239,586,462,A,R,2024-02-22,8239
8240,70,679,V,A,2019-07-18,8240
8241,37,987,A,R,2021-12-13,8241
8242,495,608,A,A,2022-09-10,8242
8243,361,112,A,A,2021-06-19,8243
8244,205,571,V,F,2021-10-27,8244
8245,335,875,V,R,2020-09-09,8245
8246,251,101,V,F,2021-06-12,8246
8247,463,279,V,P,2021-02-15,8247
8248,352,557,V,P,2021-08-05,8248
8249,816,848,A,A,2022-07-24,8249
8250,912,458,A,A,2020-10-01,8250
8251,262,414,V,A,2021-12-07,8251
8252,488,339,A,P,2022-04-29,8252
8253,13,329,V,F,2022-07-18,8253
8254,221,629,V,F,2022-01-04,8254
8255,367,35,V,A,2021-03-04,8255
8256,531,631,V,R,2019-05-01,8256
8257,852,417,A,F,2019-08-10,8257
8258,246,837,V,R,2022-05-19,8258
8259,68,356,V,R,2019-10-23,8259
8260,912,539,V,F,2023-04-18,8260
8261,181,318,A,P,2021-09-18,8261
8262,681,805,V,A,2022-09-02,8262
8263,701,296,V,A,2021-02-10,8263
8264,728,167,A,F,2022-08-24,8264
8265,33,917,A,P,2019-06-03,8265
8266,573,364,A,A,2022-10-13,8266
8267,359,281,A,P,2022-11-04,8267
8268,790,503,V,P,2023-09-29,8268
8269,519,577,V,F,2022-08-24,8269
8270,810,412,V,F,2020-10-22,8270
8271,740,420,A,R,2019-05-31,8271
8272,446,514,V,F,2020-10-25,8272
8273,516,365,V,F,2022-05-06,8273
8274,299,927,V,A,2019-10-29,8274
8275,924,669,V,R,2020-02-11,8275
8276,519,9,A,P,2023-02-07,8276
8277,745,886,V,F,2019-11-07,8277
8278,657,459,A,F,2022-11-08,8278
8279,185,105,A,P,2023-07-01,8279
8280,126,881,V,A,2022-03-29,8280
8281,801,620,V,R,2021-08-07,8281
8282,644,66,A,R,2020-04-29,8282
8283,76,292,V,F,2023-04-24,8283
8284,381,809,A,R,2019-10-26,8284
8285,596,612,A,A,2022-12-11,8285
8286,548,927,A,R,2019-09-07,8286
8287,573,931,V,P,2021-01-25,8287
8288,124,189,A,P,2020-02-17,8288
8289,47,248,V,R,2022-07-28,8289
8290,754,236,V,F,2022-02-27,8290
8291,23,831,V,F,2020-10-04,8291
8292,421,593,V,A,2021-08-15,8292
8293,268,408,V,P,2020-10-31,8293
8294,848,695,A,A,2023-02-18,8294
8295,407,125,V,R,2020-05-03,8295
8296,204,693,V,P,2020-02-06,8296
8297,790,953,A,R,2022-01-11,8297
8298,179,895,V,A,2020-10-31,8298
8299,193,481,A,F,2021-04-27,8299
8300,176,353,A,A,2022-11-29,8300
8301,998,920,A,A,2020-11-07,8301
8302,183,492,A,A,2022-08-13,8302
8303,223,884,V,R,2021-02-01,8303
8304,402,637,V,F,2021-09-06,8304
8305,295,835,A,P,2024-02-11,8305
8306,616,761,A,R,2023-10-26,8306
8307,725,914,V,F,2023-08-06,8307
8308,82,230,V,R,2023-04-14,8308
8309,943,54,V,A,2023-08-17,8309
8310,604,106,A,A,2020-06-20,8310
8311,325,470,A,A,2023-04-12,8311
8312,946,132,A,F,2022-03-02,8312
8313,408,179,V,F,2021-01-04,8313
8314,991,168,A,A,2023-04-18,8314
8315,479,641,A,R,2021-11-04,8315
8316,400,842,V,P,2023-11-27,8316
8317,672,597,V,F,2022-06-21,8317
8318,305,1000,A,F,2021-03-10,8318
8319,287,932,A,A,2020-03-13,8319
8320,773,48,V,P,2021-05-08,8320
8321,955,492,V,F,2023-09-26,8321
8322,315,891,V,F,2024-01-19,8322
8323,21,324,V,F,2022-07-24,8323
8324,831,594,V,A,2021-11-26,8324
8325,619,891,V,F,2022-09-28,8325
8326,150,25,V,A,2023-01-13,8326
8327,900,347,V,A,2023-08-19,8327
8328,257,818,A,A,2023-12-02,8328
8329,524,565,A,R,2019-02-12,8329
8330,969,749,V,A,2020-11-25,8330
8331,508,850,V,R,2019-11-11,8331
8332,312,80,V,R,2021-08-26,8332
8333,220,479,A,A,2020-11-10,8333
8334,40,385,A,F,2021-05-16,8334
8335,879,711,V,R,2020-11-30,8335
8336,647,236,V,R,2023-11-13,8336
8337,415,590,V,R,2023-06-08,8337
8338,141,927,A,P,2022-08-21,8338
8339,64,448,V,F,2019-09-17,8339
8340,285,24,V,A,2019-04-13,8340
8341,300,898,A,P,2019-11-20,8341
8342,562,176,V,P,2019-07-23,8342
8343,888,680,A,F,2023-02-17,8343
8344,109,429,A,R,2020-01-04,8344
8345,519,346,V,P,2019-12-15,8345
8346,635,957,A,R,2022-03-11,8346
8347,895,864,V,A,2022-07-04,8347
8348,807,871,A,P,2022-03-20,8348
8349,601,328,A,A,2020-02-04,8349
8350,150,572,A,A,2022-04-09,8350
8351,704,687,V,A,2019-12-13,8351
8352,642,870,V,R,2019-07-08,8352
8353,325,460,V,P,2023-02-17,8353
8354,652,399,V,F,2022-03-16,8354
8355,383,542,V,R,2023-09-12,8355
8356,665,842,A,A,2021-02-24,8356
8357,441,259,V,R,2023-10-28,8357
8358,589,140,A,R,2023-10-02,8358
8359,142,827,A,A,2024-05-04,8359
8360,692,202,A,F,2024-02-03,8360
8361,205,366,V,F,2022-11-13,8361
8362,115,95,V,R,2023-05-26,8362
8363,135,664,V,P,2022-06-11,8363
8364,785,886,V,A,2022-01-31,8364
8365,733,818,A,A,2022-10-03,8365
8366,786,284,A,F,2020-06-30,8366
8367,286,541,V,R,2021-11-10,8367
8368,272,142,A,R,2022-07-06,8368
8369,396,572,V,F,2020-09-02,8369
8370,795,412,V,R,2021-01-11,8370
8371,393,632,V,P,2020-09-08,8371
8372,341,460,V,A,2020-11-30,8372
8373,456,899,V,P,2023-06-04,8373
8374,62,844,A,P,2022-02-01,8374
8375,764,76,V,P,2023-08-20,8375
8376,191,895,A,F,2023-01-29,8376
8377,837,448,V,F,2022-08-22,8377
8378,742,229,A,P,2020-07-07,8378
8379,3,620,V,R,2020-12-21,8379
8380,623,789,V,R,2021-04-20,8380
8381,179,4,A,A,2021-09-11,8381
8382,581,265,V,P,2022-08-02,8382
8383,749,64,A,F,2019-11-18,8383
8384,756,392,V,F,2019-02-07,8384
8385,523,133,A,P,2021-06-03,8385
8386,308,494,A,R,2019-11-19,8386
8387,58,927,A,A,2022-09-15,8387
8388,169,464,V,A,2020-05-10,8388
8389,759,170,A,F,2020-05-05,8389
8390,637,388,A,F,2023-01-18,8390
8391,354,6,V,A,2022-09-24,8391
8392,438,287,A,R,2023-09-21,8392
8393,785,813,V,P,2023-03-03,8393
8394,2,545,A,A,2020-08-03,8394
8395,680,387,V,F,2020-01-25,8395
8396,439,569,A,A,2020-07-10,8396
8397,813,526,V,R,2022-02-25,8397
8398,931,931,A,P,2023-02-27,8398
8399,511,820,V,F,2021-08-04,8399
8400,852,731,A,R,2023-11-13,8400
8401,793,405,A,P,2023-03-13,8401
8402,974,968,V,F,2020-09-08,8402
8403,984,568,A,P,2023-08-06,8403
8404,577,536,A,P,2022-08-09,8404
8405,89,672,A,P,2019-01-13,8405
8406,781,532,V,F,2020-07-16,8406
8407,819,482,A,F,2019-08-09,8407
8408,130,140,A,R,2020-01-07,8408
8409,909,119,V,A,2023-07-23,8409
8410,192,633,V,A,2021-02-25,8410
8411,680,198,V,R,2024-03-16,8411
8412,554,339,A,R,2023-01-31,8412
8413,235,325,V,F,2020-04-23,8413
8414,935,258,V,A,2022-08-18,8414
8415,431,477,A,P,2022-02-16,8415
8416,412,535,V,R,2020-04-24,8416
8417,7,465,A,A,2020-02-06,8417
8418,513,270,A,F,2023-01-02,8418
8419,201,99,V,R,2019-09-08,8419
8420,81,876,A,A,2024-02-21,8420
8421,457,394,V,P,2022-07-12,8421
8422,623,429,V,A,2023-01-12,8422
8423,994,379,V,R,2021-07-28,8423
8424,544,790,V,A,2023-03-26,8424
8425,131,550,V,P,2019-07-06,8425
8426,307,240,V,A,2020-10-27,8426
8427,119,528,V,A,2021-08-21,8427
8428,11,974,V,A,2023-09-08,8428
8429,712,313,A,P,2021-07-06,8429
8430,182,265,A,A,2020-12-18,8430
8431,673,605,A,F,2019-09-21,8431
8432,550,877,A,F,2022-04-17,8432
8433,71,224,V,A,2021-07-31,8433
8434,345,165,V,P,2019-06-16,8434
8435,776,594,A,P,2020-11-15,8435
8436,681,553,V,A,2020-07-28,8436
8437,468,347,A,P,2021-12-19,8437
8438,536,332,A,F,2023-08-05,8438
8439,661,409,A,A,2020-05-28,8439
8440,958,533,A,P,2023-10-15,8440
8441,266,224,V,R,2023-09-15,8441
8442,576,377,V,F,2019-05-16,8442
8443,571,818,A,F,2022-03-02,8443
8444,500,379,A,A,2021-10-05,8444
8445,359,476,V,R,2023-12-31,8445
8446,572,302,V,A,2024-05-24,8446
8447,119,729,A,F,2021-07-27,8447
8448,211,883,V,R,2021-10-15,8448
8449,891,356,V,R,2023-02-04,8449
8450,373,326,V,F,2022-01-14,8450
8451,712,905,V,A,2023-04-08,8451
8452,302,198,V,P,2020-10-27,8452
8453,834,539,V,R,2022-10-16,8453
8454,198,763,A,P,2023-05-18,8454
8455,134,322,V,A,2021-08-19,8455
8456,259,744,A,F,2020-04-16,8456
8457,945,72,A,R,2023-12-18,8457
8458,551,923,A,A,2024-05-28,8458
8459,343,387,A,F,2020-06-22,8459
8460,215,85,A,A,2021-10-16,8460
8461,718,811,V,A,2022-08-03,8461
8462,279,545,A,R,2021-03-19,8462
8463,39,320,V,F,2020-10-05,8463
8464,151,435,V,P,2023-09-28,8464
8465,599,549,A,F,2020-09-28,8465
8466,536,493,V,A,2023-06-14,8466
8467,273,836,A,A,2020-09-26,8467
8468,352,882,V,A,2022-04-26,8468
8469,760,877,A,F,2021-07-30,8469
8470,545,338,V,P,2021-08-02,8470
8471,563,820,A,A,2021-11-01,8471
8472,164,331,A,R,2020-02-21,8472
8473,288,420,V,P,2020-09-28,8473
8474,696,626,V,R,2019-02-24,8474
8475,179,567,V,F,2024-04-14,8475
8476,329,521,V,A,2021-03-13,8476
8477,386,954,V,A,2022-01-23,8477
8478,117,495,V,F,2021-09-14,8478
8479,415,997,V,F,2021-12-11,8479
8480,717,632,A,R,2021-06-23,8480
8481,559,219,V,P,2020-11-10,8481
8482,509,97,V,P,2020-04-21,8482
8483,786,104,A,A,2022-01-30,8483
8484,186,237,V,P,2019-04-22,8484
8485,769,314,V,F,2019-11-13,8485
8486,152,734,V,P,2022-04-23,8486
8487,334,233,V,P,2022-02-12,8487
8488,724,357,V,R,2019-06-04,8488
8489,218,465,V,A,2022-03-14,8489
8490,116,904,A,A,2023-05-16,8490
8491,825,413,V,A,2019-08-07,8491
8492,23,247,V,R,2021-10-24,8492
8493,875,391,A,A,2022-12-17,8493
8494,712,716,V,P,2019-10-15,8494
8495,831,738,V,R,2022-08-08,8495
8496,94,146,V,A,2021-07-28,8496
